experiment	item	condition	conditionlabel	tasklabel	content	word	text	lab	woi	design	record	session	instructions	participant	playlist	experimentTrial	sessionTrial	recordedFile	trialDuration	date	trialStart	trialEnd	
faster2x	15	1	f2	dfd  	d_a             	ADOD                                                                                        	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	ADOD. PLEASE SAY ADOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	3	3	faster2x_2_15_1.wav	2.5684	07-May-2018	18:23:21	18:23:24	
faster2x	47	1	f2	dfd  	r_a             	AROD                                                                                        	AROD. PLEASE SAY AROD AGAIN.                                                                	AROD. PLEASE SAY AROD AGAIN.                                                                	AROD. PLEASE SAY AROD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	4	4	faster2x_2_47_1.wav	2.5472	07-May-2018	18:23:24	18:23:27	
faster2x	2	1	f2	dfd  	p_ae            	APAD                                                                                        	APAD. PLEASE SAY APAD AGAIN.                                                                	APAD. PLEASE SAY APAD AGAIN.                                                                	APAD. PLEASE SAY APAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	5	5	faster2x_2_2_1.wav	2.5956	07-May-2018	18:23:27	18:23:29	
faster2x	37	1	f2	dfd  	f_a             	AFOD                                                                                        	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	AFOD. PLEASE SAY AFOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	6	6	faster2x_2_37_1.wav	2.5106	07-May-2018	18:23:30	18:23:32	
faster2x	52	1	f2	dfd  	h_u             	AHOOD                                                                                       	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	AHOOD. PLEASE SAY AHOOD AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	7	7	faster2x_2_52_1.wav	2.3631	07-May-2018	18:23:33	18:23:35	
faster2x	42	1	f2	dfd  	ch_a            	ACHOD                                                                                       	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	8	8	faster2x_2_42_1.wav	2.6614	07-May-2018	18:23:35	18:23:38	
faster2x	23	1	f2	dfd  	g_a             	AGOD                                                                                        	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	9	9	faster2x_2_23_1.wav	2.479	07-May-2018	18:23:38	18:23:41	
faster2x	32	1	f2	dfd  	sh_u            	ASHUDE                                                                                      	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	ASHUDE. PLEASE SAY ASHUDE AGAIN.                                                            	Fixed	y	1	instructions_f2.txt	2	1	10	10	faster2x_2_32_1.wav	2.5756	07-May-2018	18:23:41	18:23:44	
faster2x	26	1	f2	dfd  	s_ae            	ASAD                                                                                        	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	11	11	faster2x_2_26_1.wav	2.4617	07-May-2018	18:23:44	18:23:47	
faster2x	36	1	f2	dfd  	z_u             	AZUDE                                                                                       	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	12	12	faster2x_2_36_1.wav	2.5564	07-May-2018	18:23:47	18:23:49	
faster2x	19	1	f2	dfd  	k_a             	AKOD                                                                                        	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	13	13	faster2x_2_19_1.wav	2.5641	07-May-2018	18:23:50	18:23:52	
faster2x	59	1	f2	pic  	pic             	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Fixed	y	1	instructions_f2.txt	2	1	14	14	faster2x_2_59_1.wav	69.1211	07-May-2018	18:23:53	18:25:02	
faster2x	44	1	f2	dfd  	m_a             	AMOD                                                                                        	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	AMOD. PLEASE SAY AMOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	15	15	faster2x_2_44_1.wav	2.8494	07-May-2018	18:25:02	18:25:05	
faster2x	34	1	f2	dfd  	z_ae            	AZAD                                                                                        	AZAD. PLEASE SAY AZAD AGAIN.                                                                	AZAD. PLEASE SAY AZAD AGAIN.                                                                	AZAD. PLEASE SAY AZAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	16	16	faster2x_2_34_1.wav	2.3849	07-May-2018	18:25:05	18:25:08	
faster2x	8	1	f2	dfd  	b_u             	ABUDE                                                                                       	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	ABUDE. PLEASE SAY ABUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	17	17	faster2x_2_8_1.wav	2.3908	07-May-2018	18:25:08	18:25:10	
faster2x	29	1	f2	dfd  	sh_i            	ASHEED                                                                                      	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	ASHEED. PLEASE SAY ASHEED AGAIN.                                                            	Fixed	y	1	instructions_f2.txt	2	1	18	18	faster2x_2_29_1.wav	2.3183	07-May-2018	18:25:11	18:25:13	
faster2x	7	1	f2	dfd  	b_a             	ABOD                                                                                        	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	ABOD. PLEASE SAY ABOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	19	19	faster2x_2_7_1.wav	2.2989	07-May-2018	18:25:13	18:25:16	
faster2x	31	1	f2	dfd  	sh_a            	ASHOD                                                                                       	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	20	20	faster2x_2_31_1.wav	2.4771	07-May-2018	18:25:16	18:25:18	
faster2x	35	1	f2	dfd  	z_a             	AZOD                                                                                        	AZOD. PLEASE SAY AZOD AGAIN.                                                                	AZOD. PLEASE SAY AZOD AGAIN.                                                                	AZOD. PLEASE SAY AZOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	21	21	faster2x_2_35_1.wav	2.3882	07-May-2018	18:25:19	18:25:21	
faster2x	22	1	f2	dfd  	g_ae            	AGAD                                                                                        	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	22	22	faster2x_2_22_1.wav	2.574	07-May-2018	18:25:21	18:25:24	
faster2x	20	1	f2	dfd  	k_u             	AKUDE                                                                                       	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	AKUDE. PLEASE SAY AKUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	23	23	faster2x_2_20_1.wav	2.4442	07-May-2018	18:25:24	18:25:27	
faster2x	38	1	f2	dfd  	v_a             	AVOD                                                                                        	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	24	24	faster2x_2_38_1.wav	2.4739	07-May-2018	18:25:27	18:25:29	
faster2x	28	1	f2	dfd  	s_u             	ASUDE                                                                                       	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	25	25	faster2x_2_28_1.wav	3.1543	07-May-2018	18:25:30	18:25:33	
faster2x	46	1	f2	dfd  	l_a             	ALOD                                                                                        	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	ALOD. PLEASE SAY ALOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	26	26	faster2x_2_46_1.wav	2.3485	07-May-2018	18:25:33	18:25:36	
faster2x	3	1	f2	dfd  	p_a             	APOD                                                                                        	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	APOD. PLEASE SAY APOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	27	27	faster2x_2_3_1.wav	2.3484	07-May-2018	18:25:36	18:25:38	
faster2x	53	1	f2	sit  	5 word sentence 	SIT SENTENCE1: 5 words                                                                      	5A. The little schoolhouse stood empty.                                                     	SIT SENTENCE1: 5 words                                                                      	SIT SENTENCE1: 5 words                                                                      	Fixed	y	1	instructions_f2.txt	2	1	28	28	faster2x_2_53_1.wav	7.0512	07-May-2018	18:25:38	18:25:45	
faster2x	54	1	f2	sit  	7 word sentence 	SIT SENTENCE2: 7 words                                                                      	7A. It makes all the work seem worthwhile.                                                  	SIT SENTENCE2: 7 words                                                                      	SIT SENTENCE2: 7 words                                                                      	Fixed	y	1	instructions_f2.txt	2	1	29	29	faster2x_2_54_1.wav	4.3793	07-May-2018	18:25:46	18:25:50	
faster2x	55	1	f2	sit  	9 word sentence 	SIT SENTENCE3: 9 words                                                                      	9A. I never worried about being in someone else's way.                                      	SIT SENTENCE3: 9 words                                                                      	SIT SENTENCE3: 9 words                                                                      	Fixed	y	1	instructions_f2.txt	2	1	30	30	faster2x_2_55_1.wav	5.9429	07-May-2018	18:25:51	18:25:57	
faster2x	33	1	f2	dfd  	z_i             	AZEED                                                                                       	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	AZEED. PLEASE SAY AZEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	31	31	faster2x_2_33_1.wav	2.6402	07-May-2018	18:25:57	18:26:00	
faster2x	16	1	f2	dfd  	d_u             	ADUDE                                                                                       	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	ADUDE. PLEASE SAY ADUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	32	32	faster2x_2_16_1.wav	2.0566	07-May-2018	18:26:00	18:26:02	
faster2x	49	1	f2	dfd  	w_a             	AWOD                                                                                        	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	AWOD. PLEASE SAY AWOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	33	33	faster2x_2_49_1.wav	2.3688	07-May-2018	18:26:02	18:26:05	
faster2x	50	1	f2	dfd  	h_i             	AHEED                                                                                       	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	AHEED. PLEASE SAY AHEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	34	34	faster2x_2_50_1.wav	2.3377	07-May-2018	18:26:05	18:26:07	
faster2x	21	1	f2	dfd  	g_i             	AGEED                                                                                       	AGEED. PLEASE SAY AGEED AGAIN.                                                              	AGEED. PLEASE SAY AGEED AGAIN.                                                              	AGEED. PLEASE SAY AGEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	35	35	faster2x_2_21_1.wav	2.1863	07-May-2018	18:26:08	18:26:10	
faster2x	11	1	f2	dfd  	t_a             	ATOD                                                                                        	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	36	36	faster2x_2_11_1.wav	2.3694	07-May-2018	18:26:10	18:26:12	
faster2x	48	1	f2	dfd  	j_a             	AYOD                                                                                        	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	37	37	faster2x_2_48_1.wav	2.2683	07-May-2018	18:26:13	18:26:15	
faster2x	10	1	f2	dfd  	t_ae            	ATAD                                                                                        	ATAD. PLEASE SAY ATAD AGAIN.                                                                	ATAD. PLEASE SAY ATAD AGAIN.                                                                	ATAD. PLEASE SAY ATAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	38	38	faster2x_2_10_1.wav	2.3227	07-May-2018	18:26:15	18:26:17	
faster2x	45	1	f2	dfd  	n_a             	ANOD                                                                                        	ANOD. PLEASE SAY ANOD AGAIN.                                                                	ANOD. PLEASE SAY ANOD AGAIN.                                                                	ANOD. PLEASE SAY ANOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	39	39	faster2x_2_45_1.wav	2.2796	07-May-2018	18:26:18	18:26:20	
faster2x	30	1	f2	dfd  	sh_ae           	ASHAD                                                                                       	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	ASHAD. PLEASE SAY ASHAD AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	40	40	faster2x_2_30_1.wav	2.4782	07-May-2018	18:26:20	18:26:23	
faster2x	12	1	f2	dfd  	t_u             	ATUDE                                                                                       	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	ATUDE. PLEASE SAY ATUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	41	41	faster2x_2_12_1.wav	2.1797	07-May-2018	18:26:23	18:26:25	
faster2x	9	1	f2	dfd  	t_i             	ATEED                                                                                       	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	ATEED. PLEASE SAY ATEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	42	42	faster2x_2_9_1.wav	2.2626	07-May-2018	18:26:26	18:26:28	
faster2x	24	1	f2	dfd  	g_u             	AGUDE                                                                                       	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	AGUDE. PLEASE SAY AGUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	43	43	faster2x_2_24_1.wav	2.3695	07-May-2018	18:26:28	18:26:31	
faster2x	62	1	f2	probe	probe           	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	She saw Pattie buy two poppies                                                              	Fixed	y	1	instructions_f2.txt	2	1	44	44	faster2x_2_62_1.wav	2.7497	07-May-2018	18:26:31	18:26:34	
faster2x	60	1	f2	pic  	pic             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Fixed	y	1	instructions_f2.txt	2	1	45	45	faster2x_2_60_1.wav	44.8052	07-May-2018	18:26:34	18:27:19	
faster2x	4	1	f2	dfd  	p_u             	APUDE                                                                                       	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	APUDE. PLEASE SAY APUDE AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	46	46	faster2x_2_4_1.wav	2.8889	07-May-2018	18:27:19	18:27:22	
faster2x	5	1	f2	dfd  	b_i             	ABEED                                                                                       	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	47	47	faster2x_2_5_1.wav	2.6709	07-May-2018	18:27:22	18:27:25	
faster2x	43	1	f2	dfd  	dj_a            	AJOD                                                                                        	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	48	48	faster2x_2_43_1.wav	2.3442	07-May-2018	18:27:25	18:27:28	
faster2x	25	1	f2	dfd  	s_i             	ASEED                                                                                       	ASEED. PLEASE SAY ASEED AGAIN.                                                              	ASEED. PLEASE SAY ASEED AGAIN.                                                              	ASEED. PLEASE SAY ASEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	49	49	faster2x_2_25_1.wav	2.4637	07-May-2018	18:27:28	18:27:30	
faster2x	41	1	f2	dfd  	h_a             	AHOD                                                                                        	AHOD. PLEASE SAY AHOD AGAIN.                                                                	AHOD. PLEASE SAY AHOD AGAIN.                                                                	AHOD. PLEASE SAY AHOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	50	50	faster2x_2_41_1.wav	5.3337	07-May-2018	18:27:30	18:27:36	
faster2x	18	1	f2	dfd  	k_ae            	AKAD                                                                                        	AKAD. PLEASE SAY AKAD AGAIN.                                                                	AKAD. PLEASE SAY AKAD AGAIN.                                                                	AKAD. PLEASE SAY AKAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	51	51	faster2x_2_18_1.wav	2.4928	07-May-2018	18:27:36	18:27:39	
faster2x	40	1	f2	dfd  	dh_a            	ATHODD                                                                                      	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	ATHODD. PLEASE SAY ATHODD AGAIN.                                                            	Fixed	y	1	instructions_f2.txt	2	1	52	52	faster2x_2_40_1.wav	2.8386	07-May-2018	18:27:39	18:27:42	
faster2x	14	1	f2	dfd  	d_ae            	ADAD                                                                                        	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	53	53	faster2x_2_14_1.wav	2.3721	07-May-2018	18:27:42	18:27:44	
faster2x	51	1	f2	dfd  	h_ae            	AHAD                                                                                        	AHAD. PLEASE SAY AHAD AGAIN.                                                                	AHAD. PLEASE SAY AHAD AGAIN.                                                                	AHAD. PLEASE SAY AHAD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	54	54	faster2x_2_51_1.wav	2.3567	07-May-2018	18:27:45	18:27:47	
faster2x	17	1	f2	dfd  	k_i             	AKEED                                                                                       	AKEED. PLEASE SAY AKEED AGAIN.                                                              	AKEED. PLEASE SAY AKEED AGAIN.                                                              	AKEED. PLEASE SAY AKEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	55	55	faster2x_2_17_1.wav	2.586	07-May-2018	18:27:47	18:27:50	
faster2x	39	1	f2	dfd  	th_a            	ATHOD                                                                                       	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	ATHOD. PLEASE SAY ATHOD AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	56	56	faster2x_2_39_1.wav	2.6014	07-May-2018	18:27:50	18:27:53	
faster2x	27	1	f2	dfd  	s_a             	ASOD                                                                                        	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	ASOD. PLEASE SAY ASOD AGAIN.                                                                	Fixed	y	1	instructions_f2.txt	2	1	57	57	faster2x_2_27_1.wav	2.5992	07-May-2018	18:27:53	18:27:56	
faster2x	1	1	f2	dfd  	p_i             	APEED                                                                                       	APEED. PLEASE SAY APEED AGAIN.                                                              	APEED. PLEASE SAY APEED AGAIN.                                                              	APEED. PLEASE SAY APEED AGAIN.                                                              	Fixed	y	1	instructions_f2.txt	2	1	58	58	faster2x_2_1_1.wav	5.9803	07-May-2018	18:27:56	18:28:02	
faster2x	56	1	f2	sit  	6 word sentence 	SIT SENTENCE4: 6 words                                                                      	6A. You'll never know until you try.                                                        	SIT SENTENCE4: 6 words                                                                      	SIT SENTENCE4: 6 words                                                                      	Fixed	y	1	instructions_f2.txt	2	1	59	59	faster2x_2_56_1.wav	3.6146	07-May-2018	18:28:02	18:28:06	
faster2x	57	1	f2	sit  	8 word sentence 	SIT SENTENCE5: 8 words                                                                      	8A. A fire in straw makes a quick blaze.                                                    	SIT SENTENCE5: 8 words                                                                      	SIT SENTENCE5: 8 words                                                                      	Fixed	y	1	instructions_f2.txt	2	1	60	60	faster2x_2_57_1.wav	5.469	07-May-2018	18:28:06	18:28:12	
faster2x	58	1	f2	sit  	10 word sentence	SIT SENTENCE6: 10 words                                                                     	10A. You have walked all this distance just to see me?                                      	SIT SENTENCE6: 10 words                                                                     	SIT SENTENCE6: 10 words                                                                     	Fixed	y	1	instructions_f2.txt	2	1	61	61	faster2x_2_58_1.wav	6.3007	07-May-2018	18:28:12	18:28:19	
faster2x	61	1	f2	pic  	pic             	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Please say 3 sentences about this picture: BEACH                                            	Fixed	y	1	instructions_f2.txt	2	1	62	62	faster2x_2_61_1.wav	46.1622	07-May-2018	18:28:19	18:29:05	
faster2x	63	1	f2	con  	monologue       	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Conversation: Now turn to the examiner and say a few sentences about the topic she provides.	Fixed	y	1	instructions_f2.txt	2	1	63	63	faster2x_2_63_1.wav	29.4023	07-May-2018	18:29:06	18:29:35	
faster3x	61	1	f3	pic  	pic             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Please say 3 sentences about this picture: FARM                                             	Fixed	y	2	instructions_f3.txt	2	1	1	1	faster3x_2_61_1.wav	71.0596	07-May-2018	18:30:07	18:31:19	
faster3x	60	1	f3	pic  	pic             	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Fixed	y	2	instructions_f3.txt	2	1	2	2	faster3x_2_60_1.wav	55.2885	07-May-2018	18:31:19	18:32:14	
faster3x	56	1	f3	sit  	6 word sentence 	SIT SENTENCE4: 6 words                                                                      	6A. I was in love with it.                                                                  	SIT SENTENCE4: 6 words                                                                      	SIT SENTENCE4: 6 words                                                                      	Fixed	y	2	instructions_f3.txt	2	1	3	3	faster3x_2_56_1.wav	5.1704	07-May-2018	18:32:15	18:32:20	
faster3x	57	1	f3	sit  	8 word sentence 	SIT SENTENCE5: 8 words                                                                      	8A. The wait for work can be very long.                                                     	SIT SENTENCE5: 8 words                                                                      	SIT SENTENCE5: 8 words                                                                      	Fixed	y	2	instructions_f3.txt	2	1	4	4	faster3x_2_57_1.wav	4.4061	07-May-2018	18:32:20	18:32:25	
faster3x	58	1	f3	sit  	10 word sentence	SIT SENTENCE6: 10 words                                                                     	10A. I have no reason to believe he is a candidate.                                         	SIT SENTENCE6: 10 words                                                                     	SIT SENTENCE6: 10 words                                                                     	Fixed	y	2	instructions_f3.txt	2	1	5	5	faster3x_2_58_1.wav	6.6023	07-May-2018	18:32:25	18:32:32	
faster3x	43	1	f3	dfd  	dj_a            	AJOD                                                                                        	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	AJOD. PLEASE SAY AJOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	6	6	faster3x_2_43_1.wav	2.4376	07-May-2018	18:32:32	18:32:34	
faster3x	23	1	f3	dfd  	g_a             	AGOD                                                                                        	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	AGOD. PLEASE SAY AGOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	7	7	faster3x_2_23_1.wav	2.2096	07-May-2018	18:32:35	18:32:37	
faster3x	28	1	f3	dfd  	s_u             	ASUDE                                                                                       	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	ASUDE. PLEASE SAY ASUDE AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	8	8	faster3x_2_28_1.wav	2.1514	07-May-2018	18:32:37	18:32:40	
faster3x	48	1	f3	dfd  	j_a             	AYOD                                                                                        	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	AYOD. PLEASE SAY AYOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	9	9	faster3x_2_48_1.wav	2.222	07-May-2018	18:32:40	18:32:42	
faster3x	22	1	f3	dfd  	g_ae            	AGAD                                                                                        	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	AGAD. PLEASE SAY AGAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	10	10	faster3x_2_22_1.wav	2.1374	07-May-2018	18:32:42	18:32:44	
faster3x	26	1	f3	dfd  	s_ae            	ASAD                                                                                        	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	ASAD. PLEASE SAY ASAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	11	11	faster3x_2_26_1.wav	2.1902	07-May-2018	18:32:45	18:32:47	
faster3x	5	1	f3	dfd  	b_i             	ABEED                                                                                       	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	ABEED. PLEASE SAY ABEED AGAIN.                                                              	Fixed	y	2	instructions_f3.txt	2	1	12	12	faster3x_2_5_1.wav	2.2792	07-May-2018	18:32:47	18:32:50	
faster3x	14	1	f3	dfd  	d_ae            	ADAD                                                                                        	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	13	13	faster3x_2_14_1.wav	2.0437	07-May-2018	18:32:50	18:32:52	
faster3x	11	1	f3	dfd  	t_a             	ATOD                                                                                        	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	ATOD. PLEASE SAY ATOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	14	14	faster3x_2_11_1.wav	2.2093	07-May-2018	18:32:52	18:32:54	
faster3x	19	1	f3	dfd  	k_a             	AKOD                                                                                        	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	Fixed	y	2	instructions_f3.txt	2	1	15	15	faster3x_2_19_1.wav	2.1245	07-May-2018	18:32:55	18:32:57	
